,movie_id,movie_name,year,genre,overview,director,cast
1206,tt0112459,Barsaat,1995,"Action, Romance","A naive young man and a rich city girl fall in love. Her stepfather, however, doesn't approve of the match and will stop at nothing to split the pair.",Rajkumar Santoshi,"Bobby Deol, Twinkle Khanna, Raj Babbar, Mukesh Khanna"
1207,tt0806088,Heyy Babyy,2007,"Comedy, Drama",Three bachelors who are compulsive womanizers find their lives turned upside down when a baby is left at their doorstep. The trio suspect each other of being the father.,Sajid Khan,"Akshay Kumar, Fardeen Khan, Riteish Deshmukh, Vidya Balan"
1208,tt0995035,Dhol,2007,"Comedy, Crime, Mystery","Four lazy friends try to woo a rich girl, in order to live a wealthy lifestyle. Their plan, however goes horribly wrong after they get embroiled with a notorious criminal.","Priyadarshan, Aman Ullah","Sharman Joshi, Tusshar Kapoor, Kunal Kemmu, Rajpal Naurang Yadav"
1209,tt10916102,Bahut Hua Sammaan,2020,"Comedy, Crime, Drama","With their planned heist gone wrong, Bony and Fundoo get inextricably involved in the pursuit of 'Kohinoor' - quite possibly the biggest scandal the country will ever witness.",Ashish R. Shukla,"Sanjay Mishra, Ram Kapoor, Raghav Juyal, Dibyendu Bhattacharya"
1210,tt0293342,Lajja,2001,"Action, Crime, Drama",The lives of four women from different places are the victims of male chauvinism and marital abuse. They decide to fight for their rights and dignity against the social norms and injustice.,Rajkumar Santoshi,"Manisha Koirala, Jackie Shroff, Madhuri Dixit, Ajay Devgn"
1211,tt0408976,Krishna Cottage,2004,"Horror, Mystery, Romance",A group of collegians are forced to take shelter in a mysterious Krishna Cottage for the night. Little do they know that the cottage is haunted by a spirit.,Santram Varma,"Sohail Khan, Isha Koppikar, Anita Hassanandani Reddy, Rati Agnihotri"
1212,tt0116726,Jung,1996,"Action, Crime, Drama","Jung tells the story of Arjun (Mithun Chakraborty), an honest and passionate police officer who finds himself clashing with his younger brother Ajay (Ajay Devgan), an equally passionate ...                See full summary »",Rama Rao Tatineni,"Mithun Chakraborty, Ajay Devgn, Rambha, Vani Viswanath"
1213,tt8133888,Nela Ticket,2018,"Action, Comedy, Crime",A carefree young man is forced to grow up fast after he incurs the wrath of a corrupt politician.,Kalyan Krishna,"Ravi Teja, Malvika Sharma, Jagapathi Babu, Sampath Raj"
1214,tt0484186,Pyasi Nigahen,1990,Thriller,"The city quails as a masked murderer stalks nubile women. The law helpless, only the local tantrik (shaman) Dumroo Baba seems to hold the key to catching the murderer...or does he?",Kesar Matharu,"Birbal, Sahila Chaddha, Ajinkya Deo, Annu Kapoor"
1215,tt5842616,Veere Di Wedding,2018,Comedy,Four girls on their way to find true love discover that their friendship must remain strong until the wedding of a friend named Veer.,Shashanka Ghosh,"Kareena Kapoor, Sonam Kapoor, Swara Bhasker, Shikha Talsania"
1216,tt0116308,Fire,1996,"Drama, Romance",Two women who are abandoned by their husbands find love and solace in each other.,Deepa Mehta,"Shabana Azmi, Nandita Das, Karishma Jhalani, Ramanjeet Kaur"
1217,tt3742284,NH10,2015,"Action, Crime, Drama","On their way to a weekend retreat, a married couple find their dream vacation turn into a nightmare when they cross paths with a dangerous gang.",Navdeep Singh,"Anushka Sharma, Neil Bhoopalam, Darshan Kumaar, Deepti Naval"
1218,tt10350626,Gunjan Saxena: The Kargil Girl,2020,"Action, Biography, Drama",Inspired by the life of a fearless young officer who made history by becoming the first Indian female Air Force officer to fly in a combat zone during the 1999 Kargil War,"ALi Khan AK, Sharan Sharma","Janhvi Kapoor, Pankaj Tripathi, Angad Bedi, Manav Vij"
1219,tt13698928,Silence... Can You Hear It?,2021,"Crime, Thriller","When everyone is hiding the truth, justice will thrive despite the silence. Prepare for a murder mystery that will keep you guessing till the end.","Aban Bharucha Deohans, Tania Deohans","Sahil Vaid, Saurrabh Kushwaha, Pankaj Anand, Manoj Bajpayee"
1220,tt23220552,Badass Ravikumar,2024,"Action, Musical","The Xpose franchise now goes to the next level with Himesh Reshammiya doing a spin-off from his iconic character Ravi Kumar from his hit film 'The Xpose' as an action musical entertainer, in which he is up against 10 sensational villains.",Himesh Reshammiya,"Prabhu Deva, Himesh Reshammiya, Sonia Kapoor"
1221,tt21074588,Baap,,Action,Add a Plot,Vivek Chauhan,"Lankesh Bhardwaj, Sanjay Dutt, Sunny Deol, Jackie Shroff"
1222,tt6095994,Khoj,2017,"Crime, Mystery, Thriller","When a doctor claims that his wife has gone missing, but can only produce a single photo of her, a police inspector begins unearthing secrets that shock the surrounding misty hill town of India.",Arka Ganguly,"Vikram Chatterjee, Shataf Figar, Poonam Gurung, Arnab Bhattacharya"
1223,tt0833476,Jhoom Barabar Jhoom,2007,"Comedy, Drama, Musical","A crazy love story full of lies, deceits and a complicated quadrangle where each one has to think quickly and dance around each other's emotions.",Shaad Ali,"Abhishek Bachchan, Preity G Zinta, Bobby Deol, Lara Dutta"
1224,tt3036740,Humshakals,2014,"Comedy, Drama, Romance","A comedy centered around three people who each have a lookalike of a lookalike, all with the same name.",Sajid Khan,"Saif Ali Khan, Riteish Deshmukh, Ram Kapoor, Bipasha Basu"
1225,tt0102701,Prahaar: The Final Attack,1991,"Drama, Thriller, Action","Prahaar is the story of Major Chauhan, a tough and stern soldier, trained to destroy the enemy. He can see the enemy on our borders but is unaware of the invisible enemy within ourselves. ...                See full summary »","Subhankar Ghosh, Nana Patekar","Nana Patekar, Dimple Kapadia, Gautam Joglekar, Madhuri Dixit"
1226,tt0326600,Maine Dil Tujhko Diya,2002,"Action, Romance","In order to win his love back, a rebellious youth accepts a deadly challenge from her father with several hurdles.","Sohail Khan, Azim Shaikh","Sohail Khan, Sameera Reddy, Sanjay Dutt, Kabir Bedi"
1227,tt3483712,Raja Natwarlal,2014,"Crime, Thriller",A small-time con man seeks assistance from his mentor with the intention of settling scores with a gangster.,Kunal Deshmukh,"Emraan Hashmi, Humaima Malik, Paresh Rawal, Kay Kay Menon"
1228,tt12861212,Chhorii,2021,"Drama, Horror, Thriller",Eight-month pregnant Sakshi must save herself and her unborn child from the evil within society and from the fear that lies in the paranormal world.,Vishal Furia,"Nushrratt Bharuccha, Mita Vashisht, Gracy Goswami, Rajesh Jais"
1229,tt0085165,Andhaa Kaanoon,1983,"Action, Drama",Two siblings attempt to avenge the death of their parents. But the sister believes in the law while the brother believes in administering justice himself.,Rama Rao Tatineni,"Rajinikanth, Hema Malini, Reena Roy, Amitabh Bachchan"
1230,tt5178120,The Song of Scorpions,2017,Drama,"Aadam, a camel trader fell in love with Nooran, a tribal woman. But even before they can get to know each other better, Nooran is poisoned by a treachery that sets her on a perilous journey to avenge herself and find her song.",Anup Singh,"Golshifteh Farahani, Irrfan Khan, Waheeda Rehman, Shashank Arora"
1231,tt0114231,Ram Jaane,1995,"Action, Crime, Drama","A social worker tries diligently to steer a group of wayward street urchins on the right path. But his childhood friend, now a fearless gangster, plans to bring the children into his fold.",Rajiv Mehra,"Shah Rukh Khan, Juhi Chawla, Vivek Mushran, Pankaj Kapur"
1232,tt5785200,Machine,2017,"Action, Mystery, Romance","Machine depicts the story of racing enthusiasts , who meet each other under mysterious circumstances. As their bond becomes stronger, they eventually fall in love. However, new things begin to unfold, which change their lives forever","Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla, Abinash Rout","Kiara Advani, Rishabh Arora, Mustafa Burmawala, Shabbir Burmawala"
1233,tt17320574,Acting Ka Bhoot,2023,"Comedy, Crime","Two Con Artists with shattered lives and dreams who end up falling in love, while trying to scam each other.",Shashank Kumar,"Aham Sharma, Rajni Katiyar, Saanand Verma, Ishtiyak Khan"
1234,tt0255212,Hamara Dil Aapke Paas Hai,2000,"Action, Drama, Romance","Inspired by the Telugu film, ""Pelli Chuskundam,"" the plot follows the life of a rape victim (Aishwarya Rai). Now, a disgrace to her family, she is turned away from her house after the ...                See full summary »",Satish Kaushik,"Anil Kapoor, Aishwarya Rai Bachchan, Sonali Bendre, Puru Rajkumar"
1235,tt0285958,Pyaar Ishq Aur Mohabbat,2001,"Drama, Musical, Romance","Young and beautiful Isha Nair has three admirers - Yash Sabharwal, Gaurav Saxena and Taj Bharadwaj; all of them comes from affluent backgrounds and are willing to go to any length in order ...                See full summary »",Rajiv Rai,"Arjun Rampal, Kirti Reddy, Suniel Shetty, Aftab Shivdasani"
1236,tt7963804,Pantham,2018,Action,Vikranth is a vigilante who has targeted 'Nayak Bhai' and his money. Who is Vikranth and what is his beef with Nayak forms the crux of the story.,K. Chakravarthy Reddy,"Gopichand, Mehreen Pirzada, Ajay, Joy Badlani"
1237,tt0456500,Kyaa Kool Hai Hum,2005,"Comedy, Mystery",Karan and Rahul are fashion designers and surives on food of others functions. But some twists and confusion changes their life.,Sangeeth Sivan,"Tusshar Kapoor, Riteish Deshmukh, Isha Koppikar, Neha Dhupia"
1238,tt7527082,Hamid,2018,Drama,"Eight year-old Hamid learns that 786 is God's number and decides to try and reach out to God, by dialing this number. He wants to talk to his father, who his mother tells him has gone to Allah. One fine day the phone call is answered.",Aijaz Khan,"Talha Arshad Reshi, Vikas Kumar, Rasika Dugal, Sumit Kaul"
1239,tt0493437,Apna Sapna Money Money,2006,"Comedy, Musical, Romance","Kishan is a young man from Goa whose brain is full of every conceivable trick to make a quick buck. He cons people by slipping into different outfits and by assuming many guises. Julie, is ...                See full summary »",Sangeeth Sivan,"Riteish Deshmukh, Shreyas Talpade, Riya Sen, Koena Mitra"
1240,tt0272062,Daag: The Fire,1999,"Action, Drama, Thriller","Karan, a former soldier tries to extract revenge from a corrupted lawyer. In the process, the lawyer loses his mental balance and Karan needs to treat him to get him killed.",Raj Kanwar,"Sanjay Dutt, Chandrachur Singh, Mahima Chaudhry, Shakti Kapoor"
1241,tt0833484,The Killer,2006,"Action, Crime, Drama",A cab driver finds himself held hostage by a hitman who forces him to drive through the roads of Dubai and help him kill his targets.,"Hasnain Hyderabadwala, Raksha Mistry","Irrfan Khan, Emraan Hashmi, Priyanka Kothari, Bharti Achrekar"
1242,tt23875222,Mission Lion,,Thriller,Add a Plot,Jagan Shakti,"Tiger Shroff, Sara Ali Khan, Hiten Patel, Atul Sharma"
1243,tt26627624,Siren,2023,"Crime, Thriller","Samarth, a young IPS officer, is given his first assignment to solve a murder case. As he investigates, a pandora's box opens. Can he solve it?",Raja Venkiya,"Praveer Shetty, Lasya Ponnu Ash, Achyuth Kumar, Pavitra Lokesh"
1244,tt8976992,Laila Aur Satt Geet,2020,Drama,"Laila Aur Satt Geet is part allegory, part ethnographic study, and part feminist fairy tale, using the narrative device of local folk songs - seven, to be exact - to describe the protagonist - Laila's inner and outer worlds.",Pushpendra Singh,"Navjot Randhawa, Sadakkit Bijran, Shahnawaz Bhat, Ranjit Khajuria"
1245,tt1292703,Oye Lucky! Lucky Oye!,2008,"Comedy, Crime, Drama","Lovinder Singh, a thief now in custody and facing trial, reflects on his life of crime while the press reflect on how he managed to get away with so much before being arrested.",Dibakar Banerjee,"Abhay Deol, Paresh Rawal, Nitu Chandra, Archana Puran Singh"
1246,tt10463030,Bhoot: Part One - The Haunted Ship,2020,"Horror, Mystery, Thriller",A bereaved shipping officer investigates the mystery behind a ghost ship that washes ashore in Mumbai.,Bhanu Pratap Singh,"Vicky Kaushal, Ashutosh Rana, Meher Vij, Akash Dhar"
1247,tt6265050,Shabaash Mithu,2022,"Biography, Drama, Sport","A biopic based on the life and struggles of Mithali Raj, Indian Cricketer, and captain of the Indian National Cricket team.",Srijit Mukherji,"Taapsee Pannu, Vijay Raaz, Geeta Agrawal Sharma, Sameer Dharmadhikari"
1248,tt0437238,Hulchul,2004,"Action, Comedy, Drama","A man and woman from feuding families each pretend to fall in love, as part of a revenge plot. Chaos ensues when their fake romance becomes a reality.",Priyadarshan,"Akshaye Khanna, Kareena Kapoor, Amrish Puri, Lakshmi"
1249,tt8108206,Saand Ki Aankh,2019,"Biography, Drama","Both over the age of 60, Chandro Tomar and Prakashi Tomar inspire other women in India when they demonstrate their expert sharpshooting skills.",Tushar Hiranandani,"Taapsee Pannu, Bhumi Pednekar, Prakash Jha, Vineet Kumar Singh"
1250,tt0111625,Vijaypath,1994,"Action, Drama, Romance","When a notorious criminal is apprehended by an industrious inspector and subsequently convicted by the officer's brother, he seeks the ultimate revenge against the family.",Farogh Siddique,"Ajay Devgn, Tabu, Suresh Oberoi, Reema Lagoo"
1251,tt13451738,Kodiyil Oruvan,2021,"Action, Drama",Situations push a common man to oppose an influential guy in his area and how he develops himself stronger to fight back his enemies forms the crux of the story.,Ananda Krishnan,"Vijay Antony, Aathmika, Divya Prabha, Ramachandra Raju"
1252,tt7162758,Paltan,2018,"Action, Drama, History",An action-war drama based on the 1967 Nathu La and Cho La clashes along the Sikkim border after 1962 Sino-Indian War.,J.P. Dutta,"Jackie Shroff, Arjun Rampal, Sonu Sood, Gurmeet Choudhary"
1253,tt0299108,Rehnaa Hai Terre Dil Mein,2001,"Comedy, Drama, Musical","Maddy impersonates Rajeev, the person his love interest, Reena, is about to marry and attempts to woo her. However, he is unprepared for the moment when the truth will be revealed.",Gautham Vasudev Menon,"Madhavan, Saif Ali Khan, Dia Mirza, Vrajesh Hirjee"
1254,tt0833553,Ta Ra Rum Pum,2007,"Comedy, Drama, Family",Ace car racer RV and his wife have the world at their feet. But he has an accident and his world is turned upside down. Can he reclaim his lost glory?,Siddharth Anand,"Saif Ali Khan, Rani Mukerji, Jaaved Jaaferi, Ali Haji"
1255,tt11112526,Indoo Ki Jawani,2020,"Comedy, Drama",A coming-of-age story of a girl who experience life through misadventures & dating apps.,Abir Sengupta,"Kiara Advani, Aditya Seal, Mallika Dua, Kimsa Sok"
1256,tt1954206,The Dirty Picture,2011,"Biography, Comedy, Drama","The love story between an actress and a director, inspired by the life of the late south Indian actress Silk Smitha.",Milan Luthria,"Vidya Balan, Emraan Hashmi, Tusshar Kapoor, Naseeruddin Shah"
1257,tt9495690,Pagalpanti,2019,"Action, Comedy","3 men, considered as losers in their lives by the people, plan to get rich along with their girlfriends by fooling 2 gangsters and robbing their money.",Anees Bazmee,"Anil Kapoor, John Abraham, Ileana D'Cruz, Arshad Warsi"
1258,tt0330217,Dil Ka Rishta,2003,"Drama, Musical, Romance","A man faces a dilemma after he accidentally kills his lover's fiancee and hides this secret from her, not knowing that it may create a rift in their lives.",Naresh Malhotra,"Arjun Rampal, Aishwarya Rai Bachchan, Priyanshu Chatterjee, Rakhee Gulzar"
1259,tt10885444,Khaali Peeli,2020,"Action, Comedy, Romance",Follows a taxi driver who picks up a girl while he is on the run and ends up in a crazy roller-coaster of events.,Maqbool Khan,"Ishaan Khattar, Ananya Panday, Sayeem Afran, Jaideep Ahlawat"
